     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     2.09234     0.08115     0.03920     0.07394     0.03781     0.38425     0.59737     0.55800     0.63015     0.35132     2.75318	     2.09234    -0.00075    -0.00448    -0.00364     0.00323    -0.04242    -0.06443    -0.01322     0.13027     0.01833     0.02289
     2.11734     0.08107     0.03419     0.09277     0.03353     0.38312     0.51018     0.55065     0.55584     0.33679     2.57814	     2.11734    -0.00321    -0.00395    -0.00381    -0.00060    -0.02411    -0.02880    -0.03338     0.06323    -0.00689    -0.04151
     2.14234     0.08359     0.03567     0.09301     0.03542     0.42401     0.46884     0.64480     0.49957     0.38414     2.66905	     2.14234    -0.00592    -0.00404     0.00030    -0.00304     0.00177    -0.02031    -0.03486     0.02653    -0.03820    -0.07777
     2.16734     0.08279     0.03818     0.07740     0.03848     0.45060     0.43687     0.70070     0.44922     0.43149     2.70573	     2.16734    -0.00591    -0.00441     0.00016    -0.00156     0.02090    -0.03102    -0.01612     0.03827    -0.05670    -0.05638
     2.19234     0.07859     0.03852     0.06690     0.03928     0.45404     0.40893     0.68530     0.40424     0.43893     2.61473	     2.19234    -0.00407    -0.00448    -0.00432     0.00015     0.03102    -0.04427    -0.00974     0.05738    -0.06788    -0.04622
     2.21734     0.08067     0.04168     0.06735     0.04198     0.50758     0.40017     0.72340     0.38576     0.48158     2.73018	     2.21734    -0.00443    -0.00418    -0.00524    -0.00048     0.05465    -0.05710    -0.02713     0.05940    -0.09250    -0.07700
     2.24234     0.09589     0.05103     0.07562     0.05118     0.65527     0.44195     0.91580     0.42985     0.62410     3.34069	     2.24234    -0.00639    -0.00354    -0.00091    -0.00139     0.10238    -0.06508    -0.03425     0.05292    -0.11709    -0.07335
     2.26734     0.10896     0.05906     0.08319     0.06068     0.79900     0.49784     1.16000     0.49456     0.78050     4.04379	     2.26734    -0.00389    -0.00195     0.00402    -0.00026     0.15123    -0.05090     0.00146     0.05506    -0.10390     0.05088
     2.29234     0.10661     0.05818     0.07957     0.06149     0.83430     0.47540     1.25370     0.47813     0.84810     4.19548	     2.29234     0.00197     0.00002     0.00503     0.00160     0.17406    -0.01797     0.04775     0.05418    -0.07602     0.19062
     2.31734     0.10085     0.05167     0.06763     0.05602     0.78050     0.38393     1.14740     0.38644     0.83150     3.80594	     2.31734     0.00298     0.00074     0.00216     0.00168     0.17304     0.00522     0.04979     0.03323    -0.09015     0.17869
     2.34234     0.10310     0.04587     0.05726     0.05044     0.69460     0.31090     0.96860     0.31021     0.75130     3.29229	     2.34234    -0.00200     0.00010    -0.00052     0.00023     0.15647     0.00424     0.01692     0.00702    -0.11937     0.06309
     2.36734     0.10614     0.04108     0.05298     0.04422     0.58409     0.27889     0.81470     0.27755     0.61343     2.81308	     2.36734    -0.00488    -0.00041    -0.00108    -0.00021     0.12263    -0.00369    -0.00244    -0.00281    -0.09791     0.00920
     2.39234     0.10376     0.03636     0.05372     0.03776     0.46301     0.26725     0.69620     0.26720     0.47042     2.39569	     2.39234    -0.00169     0.00009    -0.00036     0.00080     0.08072    -0.00151     0.00360     0.00154    -0.03660     0.04659
     2.41734     0.10062     0.03298     0.05337     0.03428     0.38197     0.26061     0.61663     0.26166     0.37986     2.12197	     2.41734     0.00107     0.00082     0.00010     0.00058     0.05107     0.00580     0.00783     0.00513    -0.00196     0.07045
     2.44234     0.09829     0.03127     0.04874     0.03291     0.34854     0.24795     0.56477     0.25222     0.34011     1.96480	     2.44234    -0.00157     0.00108    -0.00091    -0.00195     0.03963     0.00892    -0.00579     0.00171    -0.02378     0.01735
     2.46734     0.09099     0.02983     0.04493     0.03046     0.31816     0.23328     0.49159     0.24030     0.31638     1.79591	     2.46734    -0.00418     0.00107    -0.00291    -0.00376     0.04156     0.00544    -0.01651    -0.00417    -0.06939    -0.05285
     2.49234     0.07546     0.02641     0.04592     0.02584     0.27562     0.21633     0.37560     0.21744     0.28388     1.54250	     2.49234    -0.00092     0.00112    -0.00371    -0.00270     0.05151     0.00549    -0.00407    -0.00464    -0.09235    -0.05028
     2.51734     0.05682     0.02083     0.04363     0.02012     0.23807     0.17829     0.26276     0.16904     0.23597     1.22553	     2.51734     0.00396     0.00173    -0.00165    -0.00082     0.05933     0.01379     0.01557     0.00323    -0.07408     0.02107
     2.54234     0.04590     0.01707     0.03328     0.01606     0.21774     0.12585     0.20754     0.11952     0.19550     0.97846	     2.54234     0.00353     0.00241     0.00091    -0.00069     0.05645     0.01244     0.01469     0.01044    -0.04470     0.05549
     2.56734     0.04869     0.01790     0.02575     0.01607     0.20968     0.09898     0.21510     0.10441     0.18802     0.92460	     2.56734    -0.00088     0.00192     0.00049    -0.00203     0.04081    -0.00267    -0.00057     0.00796    -0.03920     0.00583
     2.59234     0.05825     0.01997     0.02706     0.01875     0.18949     0.10453     0.24558     0.10687     0.19695     0.96745	     2.59234    -0.00227     0.00076    -0.00161    -0.00246     0.01931    -0.00794     0.00310    -0.00061    -0.03693    -0.02865
     2.61734     0.06492     0.01988     0.03094     0.02053     0.15713     0.10980     0.26787     0.09905     0.19021     0.96033	     2.61734     0.00084     0.00042    -0.00247    -0.00093     0.00582     0.00458     0.02639    -0.00691    -0.01076     0.01699
     2.64234     0.06716     0.01885     0.03361     0.02022     0.13711     0.10150     0.27605     0.09223     0.16421     0.91094	     2.64234     0.00336     0.00117    -0.00183     0.00055     0.00384     0.01410     0.03599    -0.00700     0.01744     0.06762
     2.66734     0.06673     0.01807     0.03856     0.01859     0.12670     0.09388     0.26590     0.10041     0.13533     0.86417	     2.66734     0.00349     0.00193     0.00025     0.00009     0.00633     0.01029     0.02467    -0.00381     0.02083     0.06405
     2.69234     0.06132     0.01611     0.04459     0.01552     0.10711     0.08855     0.23111     0.10475     0.10920     0.77826	     2.69234     0.00343     0.00144     0.00414    -0.00109     0.00588     0.00718     0.01258    -0.00226     0.00873     0.04003
     2.71734     0.05144     0.01255     0.04458     0.01201     0.08314     0.07700     0.18251     0.08616     0.08595     0.63534	     2.71734     0.00423     0.00007     0.00740    -0.00100     0.00103     0.01500     0.01067    -0.00198     0.00293     0.03835
     2.74234     0.04119     0.00894     0.03875     0.00950     0.06432     0.06020     0.13685     0.05990     0.06798     0.48762	     2.74234     0.00463    -0.00058     0.00649     0.00001    -0.00292     0.02046     0.01164    -0.00217     0.00771     0.04527
     2.76734     0.03103     0.00618     0.03198     0.00735     0.04793     0.04247     0.09724     0.04387     0.05201     0.36007	     2.76734     0.00339    -0.00019     0.00323     0.00050    -0.00338     0.01341     0.00718    -0.00384     0.01148     0.03178
     2.79234     0.02009     0.00405     0.02597     0.00484     0.03206     0.02749     0.06042     0.03324     0.03435     0.24251	     2.79234     0.00160     0.00018     0.00145     0.00037    -0.00275     0.00481     0.00180    -0.00592     0.00853     0.01006
     2.81834     0.00990     0.00228     0.02037     0.00266     0.01775     0.01867     0.02822     0.02259     0.01854     0.14098	     2.81834     0.00062     0.00002     0.00010     0.00046    -0.00202     0.00171     0.00037    -0.00747     0.00460    -0.00160
     2.84334     0.00325     0.00098     0.01499     0.00140     0.00690     0.01677     0.00792     0.01451     0.00889     0.07560	     2.84334     0.00030    -0.00018    -0.00236     0.00065    -0.00087     0.00005     0.00046    -0.00761     0.00273    -0.00683
     2.86834     0.00086     0.00029     0.01098     0.00081     0.00152     0.01842     0.00144     0.00962     0.00467     0.04862	     2.86834     0.00004    -0.00011    -0.00370     0.00036    -0.00017    -0.00072    -0.00002    -0.00537     0.00098    -0.00872
     2.89334     0.00120     0.00027     0.00838     0.00077     0.00148     0.01813     0.00288     0.00729     0.00450     0.04491	     2.89334    -0.00021     0.00003    -0.00277    -0.00020    -0.00023     0.00073    -0.00050    -0.00259    -0.00107    -0.00681
     2.91834     0.00203     0.00079     0.00664     0.00101     0.00449     0.01429     0.00482     0.00787     0.00587     0.04781	     2.91834    -0.00035    -0.00003    -0.00124    -0.00054    -0.00069     0.00268    -0.00050    -0.00222    -0.00238    -0.00526
     2.94334     0.00204     0.00135     0.00597     0.00100     0.00724     0.00987     0.00410     0.00987     0.00572     0.04714	     2.94334    -0.00040    -0.00031    -0.00022    -0.00056    -0.00145     0.00392    -0.00036    -0.00395    -0.00265    -0.00599
     2.96834     0.00152     0.00133     0.00489     0.00068     0.00674     0.00622     0.00277     0.00925     0.00396     0.03735	     2.96834    -0.00032    -0.00047     0.00017    -0.00039    -0.00178     0.00323    -0.00028    -0.00424    -0.00186    -0.00593
     2.99334     0.00133     0.00088     0.00332     0.00043     0.00424     0.00389     0.00319     0.00632     0.00253     0.02611	     2.99334    -0.00007    -0.00030     0.00012    -0.00012    -0.00115     0.00075    -0.00014    -0.00195    -0.00023    -0.00308
     3.01834     0.00161     0.00076     0.00412     0.00058     0.00376     0.00472     0.00471     0.00614     0.00295     0.02936	     3.01834     0.00009    -0.00017     0.00025     0.00016    -0.00066    -0.00089    -0.00011     0.00063     0.00080     0.00010
     3.04334     0.00187     0.00107     0.00743     0.00095     0.00547     0.00760     0.00553     0.00953     0.00462     0.04407	     3.04334    -0.00001    -0.00040     0.00077     0.00025    -0.00124    -0.00156    -0.00038     0.00228     0.00035     0.00006
     3.06834     0.00166     0.00131     0.00930     0.00108     0.00621     0.00870     0.00479     0.01165     0.00572     0.05044	     3.06834    -0.00015    -0.00066     0.00106     0.00008    -0.00210    -0.00237    -0.00048     0.00293    -0.00072    -0.00241
     3.09334     0.00110     0.00111     0.00719     0.00089     0.00481     0.00664     0.00302     0.00890     0.00512     0.03878	     3.09334    -0.00015    -0.00059     0.00088    -0.00014    -0.00197    -0.00206    -0.00025     0.00245    -0.00128    -0.00311
     3.11834     0.00059     0.00077     0.00327     0.00070     0.00339     0.00351     0.00146     0.00394     0.00387     0.02150	     3.11834    -0.00010    -0.00037     0.00051    -0.00025    -0.00132    -0.00047    -0.00009     0.00105    -0.00135    -0.00239
     3.14334     0.00045     0.00082     0.00133     0.00087     0.00395     0.00218     0.00094     0.00164     0.00438     0.01655	     3.14334    -0.00007    -0.00031     0.00005    -0.00021    -0.00109     0.00069    -0.00005    -0.00054    -0.00114    -0.00268
     3.16834     0.00056     0.00100     0.00180     0.00120     0.00503     0.00295     0.00117     0.00228     0.00597     0.02197	     3.16834    -0.00002    -0.00020    -0.00050     0.00004    -0.00052     0.00080     0.00005    -0.00162    -0.00002    -0.00198
     3.19334     0.00056     0.00086     0.00235     0.00116     0.00448     0.00338     0.00122     0.00280     0.00571     0.02252	     3.19334     0.00006     0.00008    -0.00092     0.00039     0.00076     0.00032     0.00013    -0.00178     0.00150     0.00052
     3.21834     0.00033     0.00046     0.00163     0.00068     0.00253     0.00213     0.00076     0.00182     0.00325     0.01358	     3.21834     0.00006     0.00023    -0.00082     0.00042     0.00126    -0.00012     0.00009    -0.00108     0.00168     0.00173
     3.24334     0.00008     0.00011     0.00047     0.00018     0.00069     0.00054     0.00020     0.00049     0.00081     0.00357	     3.24334     0.00002     0.00012    -0.00032     0.00018     0.00063    -0.00016     0.00002    -0.00028     0.00071     0.00092
     3.26834    -0.00002    -0.00002    -0.00006    -0.00003    -0.00010    -0.00011    -0.00003    -0.00009    -0.00016    -0.00063	     3.26834    -0.00000     0.00001    -0.00000     0.00001     0.00005    -0.00004    -0.00001     0.00005     0.00002     0.00009
     3.29334    -0.00002    -0.00002    -0.00009    -0.00004    -0.00014    -0.00011    -0.00004    -0.00010    -0.00017    -0.00072	     3.29334    -0.00000    -0.00001     0.00004    -0.00002    -0.00006     0.00001    -0.00000     0.00005    -0.00008    -0.00008
     3.31834    -0.00001    -0.00001    -0.00002    -0.00001    -0.00004    -0.00003    -0.00001    -0.00003    -0.00005    -0.00021	     3.31834    -0.00000    -0.00000     0.00001    -0.00001    -0.00003     0.00001    -0.00000     0.00002    -0.00003    -0.00003
     3.34334    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.00000    -0.00000    -0.00000    -0.00001    -0.00003	     3.34334    -0.00000    -0.00000     0.00000    -0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000    -0.00001
     3.36834    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     3.36834    -0.00000    -0.00000     0.00000    -0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000    -0.00000
