     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -11.87166    -0.00073    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00073	   -11.87166     0.00007     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00007
   -11.84666    -0.00193    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00193	   -11.84666     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00007
   -11.82166    -0.00024    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000     0.00000    -0.00000    -0.00000    -0.00024	   -11.82166    -0.00042    -0.00000    -0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000    -0.00042
   -11.79666     0.01168     0.00000     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000     0.00000     0.01169	   -11.79666    -0.00135    -0.00000    -0.00000    -0.00000     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00135
   -11.77166     0.03322     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.03324	   -11.77166    -0.00167    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00167
   -11.74666     0.05658     0.00002     0.00001     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.05665	   -11.74666    -0.00155    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00156
   -11.72166     0.08134     0.00005     0.00005     0.00006     0.00000     0.00000     0.00000     0.00000     0.00000     0.08149	   -11.72166    -0.00187    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00188
   -11.69666     0.10278     0.00008     0.00010     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.10303	   -11.69666    -0.00163    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00164
   -11.67166     0.11450     0.00012     0.00014     0.00009     0.00000     0.00000     0.00000     0.00000     0.00000     0.11485	   -11.67166    -0.00059    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00060
   -11.64666     0.12722     0.00016     0.00017     0.00016     0.00000     0.00000     0.00000     0.00000     0.00000     0.12771	   -11.64666    -0.00039    -0.00000    -0.00000    -0.00001    -0.00000    -0.00000     0.00000    -0.00000    -0.00000    -0.00040
   -11.62166     0.14066     0.00021     0.00016     0.00025     0.00000     0.00000     0.00000     0.00000     0.00000     0.14128	   -11.62166    -0.00017     0.00000     0.00000    -0.00001     0.00000    -0.00000     0.00000     0.00000    -0.00000    -0.00018
   -11.59666     0.13730     0.00024     0.00015     0.00028     0.00000     0.00000     0.00000     0.00000     0.00000     0.13798	   -11.59666     0.00025     0.00001    -0.00000    -0.00001     0.00000    -0.00000    -0.00000     0.00000    -0.00000     0.00024
   -11.57166     0.13952     0.00028     0.00023     0.00028     0.00000     0.00000     0.00000     0.00000     0.00000     0.14032	   -11.57166    -0.00206    -0.00000    -0.00001    -0.00001     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00209
   -11.54666     0.16954     0.00035     0.00040     0.00032     0.00001     0.00000     0.00000     0.00000     0.00001     0.17063	   -11.54666    -0.00300    -0.00000    -0.00001    -0.00001     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00303
   -11.52166     0.19288     0.00040     0.00054     0.00036     0.00001     0.00000     0.00000     0.00000     0.00001     0.19421	   -11.52166    -0.00007     0.00001    -0.00001    -0.00001     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00008
   -11.49666     0.20160     0.00044     0.00059     0.00046     0.00001     0.00000     0.00000     0.00000     0.00001     0.20311	   -11.49666     0.00046     0.00001    -0.00000    -0.00001     0.00000    -0.00000    -0.00000    -0.00000    -0.00000     0.00045
   -11.47166     0.20920     0.00053     0.00055     0.00058     0.00001     0.00000     0.00000     0.00000     0.00001     0.21089	   -11.47166    -0.00048    -0.00000    -0.00000    -0.00001     0.00000    -0.00000    -0.00000     0.00000    -0.00000    -0.00050
   -11.44666     0.20120     0.00060     0.00048     0.00062     0.00001     0.00000     0.00000     0.00000     0.00001     0.20292	   -11.44666     0.00068     0.00001     0.00001    -0.00002     0.00000    -0.00000    -0.00000     0.00000    -0.00000     0.00067
   -11.42166     0.20280     0.00064     0.00050     0.00070     0.00001     0.00000     0.00000     0.00000     0.00001     0.20468	   -11.42166     0.00052     0.00002     0.00000    -0.00003     0.00000    -0.00000    -0.00000     0.00000    -0.00000     0.00051
   -11.39666     0.23000     0.00073     0.00062     0.00087     0.00002     0.00000     0.00000     0.00001     0.00001     0.23226	   -11.39666    -0.00072     0.00002    -0.00000    -0.00004     0.00000    -0.00000    -0.00000     0.00000    -0.00000    -0.00075
   -11.37166     0.22940     0.00077     0.00069     0.00084     0.00002     0.00000     0.00000     0.00001     0.00002     0.23174	   -11.37166    -0.00219     0.00001    -0.00001    -0.00004     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00223
   -11.34666     0.21420     0.00081     0.00078     0.00066     0.00001     0.00000     0.00000     0.00000     0.00002     0.21650	   -11.34666    -0.00510    -0.00000    -0.00003    -0.00003     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00516
   -11.32166     0.23680     0.00096     0.00100     0.00068     0.00002     0.00001     0.00001     0.00000     0.00002     0.23949	   -11.32166    -0.00214     0.00001    -0.00002    -0.00001     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00217
   -11.29666     0.27260     0.00103     0.00119     0.00094     0.00002     0.00001     0.00001     0.00001     0.00002     0.27582	   -11.29666     0.00476     0.00004     0.00000     0.00001     0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00480
   -11.27166     0.29680     0.00101     0.00132     0.00123     0.00003     0.00001     0.00001     0.00001     0.00002     0.30045	   -11.27166     0.00400     0.00003     0.00000    -0.00001     0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00403
   -11.24666     0.31160     0.00111     0.00135     0.00143     0.00003     0.00001     0.00001     0.00001     0.00003     0.31557	   -11.24666    -0.00174    -0.00001     0.00000    -0.00004     0.00000    -0.00000    -0.00000     0.00000    -0.00000    -0.00178
   -11.22166     0.31920     0.00128     0.00131     0.00152     0.00003     0.00001     0.00001     0.00001     0.00003     0.32342	   -11.22166    -0.00319    -0.00000     0.00000    -0.00006     0.00000    -0.00000    -0.00000     0.00000    -0.00000    -0.00325
   -11.19566     0.32640     0.00141     0.00137     0.00156     0.00004     0.00001     0.00001     0.00001     0.00004     0.33086	   -11.19566    -0.00116     0.00005    -0.00000    -0.00009     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00120
   -11.17066     0.30960     0.00142     0.00138     0.00144     0.00004     0.00001     0.00001     0.00001     0.00003     0.31394	   -11.17066    -0.00084     0.00007    -0.00001    -0.00009     0.00000    -0.00000     0.00000    -0.00000    -0.00000    -0.00087
   -11.14566     0.26240     0.00136     0.00117     0.00113     0.00003     0.00001     0.00001     0.00001     0.00003     0.26617	   -11.14566    -0.00512     0.00001    -0.00002    -0.00007     0.00000    -0.00000     0.00000    -0.00000    -0.00000    -0.00521
   -11.12066     0.24600     0.00150     0.00105     0.00100     0.00003     0.00002     0.00001     0.00001     0.00004     0.24965	   -11.12066    -0.00630    -0.00004    -0.00001    -0.00003     0.00000    -0.00000    -0.00000     0.00000    -0.00001    -0.00639
   -11.09566     0.29580     0.00176     0.00123     0.00140     0.00004     0.00002     0.00001     0.00001     0.00005     0.30032	   -11.09566     0.00605     0.00002     0.00002     0.00005     0.00000     0.00000    -0.00000     0.00000    -0.00000     0.00614
   -11.07066     0.36760     0.00181     0.00173     0.00205     0.00005     0.00002     0.00002     0.00002     0.00005     0.37335	   -11.07066     0.01306     0.00011     0.00002     0.00004     0.00000     0.00000    -0.00000     0.00000     0.00000     0.01324
   -11.04566     0.40900     0.00169     0.00232     0.00235     0.00006     0.00002     0.00002     0.00003     0.00006     0.41554	   -11.04566     0.00127     0.00007    -0.00004    -0.00005     0.00000    -0.00000    -0.00000     0.00000    -0.00000     0.00125
   -11.02066     0.42900     0.00181     0.00264     0.00236     0.00006     0.00002     0.00003     0.00003     0.00006     0.43601	   -11.02066    -0.00885    -0.00001    -0.00007    -0.00009     0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00903
   -10.99566     0.44340     0.00216     0.00260     0.00239     0.00007     0.00003     0.00003     0.00003     0.00007     0.45077	   -10.99566    -0.00923    -0.00001    -0.00002    -0.00012     0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.00940
   -10.97066     0.42120     0.00230     0.00230     0.00227     0.00007     0.00003     0.00003     0.00003     0.00007     0.42830	   -10.97066    -0.00239     0.00008     0.00003    -0.00016     0.00000     0.00000    -0.00000    -0.00000    -0.00001    -0.00244
   -10.94566     0.37140     0.00213     0.00206     0.00194     0.00007     0.00003     0.00002     0.00002     0.00007     0.37774	   -10.94566     0.00073     0.00012     0.00001    -0.00014     0.00000    -0.00000    -0.00000    -0.00000    -0.00000     0.00072
   -10.92066     0.36400     0.00211     0.00224     0.00178     0.00007     0.00003     0.00002     0.00003     0.00007     0.37034	   -10.92066    -0.00740    -0.00001    -0.00004    -0.00009     0.00000    -0.00000     0.00000     0.00000    -0.00001    -0.00755
   -10.89566     0.41390     0.00244     0.00259     0.00205     0.00008     0.00004     0.00002     0.00004     0.00008     0.42124	   -10.89566    -0.00454    -0.00006     0.00001    -0.00003     0.00000    -0.00000    -0.00000     0.00000    -0.00001    -0.00463
   -10.87066     0.45980     0.00270     0.00268     0.00257     0.00009     0.00004     0.00002     0.00005     0.00010     0.46806	   -10.87066     0.00889     0.00005     0.00007     0.00003     0.00000     0.00000    -0.00000     0.00000    -0.00001     0.00904
   -10.84566     0.46080     0.00265     0.00241     0.00296     0.00010     0.00004     0.00003     0.00005     0.00011     0.46914	   -10.84566     0.01602     0.00017     0.00004     0.00005     0.00001     0.00000     0.00000     0.00000    -0.00000     0.01628
   -10.82066     0.45470     0.00259     0.00221     0.00314     0.00011     0.00004     0.00003     0.00005     0.00011     0.46298	   -10.82066     0.00424     0.00011    -0.00004    -0.00003     0.00001    -0.00000     0.00000    -0.00000    -0.00000     0.00427
   -10.79566     0.48960     0.00284     0.00248     0.00330     0.00012     0.00005     0.00003     0.00005     0.00013     0.49860	   -10.79566    -0.01461    -0.00007    -0.00009    -0.00013     0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.01490
   -10.77066     0.53660     0.00319     0.00289     0.00343     0.00014     0.00006     0.00004     0.00005     0.00015     0.54654	   -10.77066    -0.01018    -0.00002    -0.00005    -0.00012     0.00001    -0.00000    -0.00000    -0.00000    -0.00002    -0.01038
   -10.74566     0.55160     0.00328     0.00314     0.00336     0.00015     0.00006     0.00005     0.00005     0.00016     0.56184	   -10.74566    -0.00490     0.00010    -0.00002    -0.00017     0.00001     0.00000    -0.00000    -0.00000    -0.00002    -0.00501
   -10.72066     0.55320     0.00326     0.00342     0.00311     0.00015     0.00005     0.00006     0.00005     0.00016     0.56347	   -10.72066    -0.01306     0.00004    -0.00004    -0.00023     0.00001    -0.00000    -0.00000     0.00000    -0.00002    -0.01331
   -10.69566     0.57340     0.00339     0.00376     0.00300     0.00016     0.00006     0.00006     0.00005     0.00018     0.58408	   -10.69566    -0.01681    -0.00010    -0.00004    -0.00014     0.00001    -0.00001    -0.00000     0.00000    -0.00003    -0.01712
   -10.67066     0.62200     0.00371     0.00400     0.00333     0.00018     0.00008     0.00006     0.00007     0.00020     0.63363	   -10.67066    -0.00661    -0.00012     0.00004    -0.00003     0.00001    -0.00000    -0.00000     0.00000    -0.00003    -0.00674
   -10.64566     0.68640     0.00396     0.00424     0.00399     0.00021     0.00008     0.00007     0.00010     0.00023     0.69927	   -10.64566     0.02422     0.00016     0.00015     0.00007     0.00002     0.00000     0.00000     0.00001    -0.00001     0.02462
   -10.62066     0.73160     0.00395     0.00450     0.00458     0.00024     0.00008     0.00007     0.00011     0.00024     0.74536	   -10.62066     0.04045     0.00043     0.00006     0.00011     0.00002     0.00000     0.00001     0.00000     0.00001     0.04109
   -10.59566     0.73740     0.00392     0.00443     0.00476     0.00025     0.00009     0.00008     0.00011     0.00024     0.75127	   -10.59566     0.01203     0.00032    -0.00017    -0.00008     0.00001    -0.00001     0.00000    -0.00001     0.00001     0.01213
   -10.57066     0.71700     0.00405     0.00404     0.00461     0.00026     0.00010     0.00008     0.00009     0.00024     0.73047	   -10.57066    -0.02156     0.00010    -0.00019    -0.00035    -0.00000    -0.00001    -0.00000    -0.00001    -0.00001    -0.02202
   -10.54566     0.68080     0.00408     0.00369     0.00430     0.00025     0.00011     0.00007     0.00009     0.00024     0.69361	   -10.54566    -0.01264     0.00018     0.00002    -0.00040    -0.00001     0.00000    -0.00000    -0.00000    -0.00001    -0.01286
   -10.52066     0.62940     0.00381     0.00352     0.00385     0.00023     0.00011     0.00006     0.00009     0.00022     0.64129	   -10.52066    -0.00210     0.00027     0.00010    -0.00037    -0.00001     0.00000    -0.00000     0.00000    -0.00001    -0.00211
   -10.49566     0.59540     0.00347     0.00371     0.00349     0.00020     0.00011     0.00006     0.00010     0.00020     0.60674	   -10.49566    -0.01534     0.00010    -0.00001    -0.00036    -0.00001    -0.00001    -0.00000     0.00000    -0.00001    -0.01564
   -10.47066     0.61580     0.00345     0.00418     0.00354     0.00020     0.00012     0.00005     0.00013     0.00020     0.62767	   -10.47066     0.00581     0.00010     0.00005    -0.00012     0.00000    -0.00000    -0.00000     0.00001     0.00000     0.00584
